"ID";"Donor_ID";"Payment_ID";"PaymentExternal_ID";"sum_confirmed";"timestamp_confirmed";"transaction_cost";"KID_fordeling";"inserted";"Meta_owner_ID"
10893;2349;5;"20121031189";300.0;"2022-01-12 00:00:00";0.0;"46967543";"2022-01-17 09:58:02";3
10894;801;5;"20121047414";200.0;"2022-01-12 00:00:00";0.0;"36254738";"2022-01-17 09:58:03";3
10895;385;5;"860179852";375.0;"2022-01-13 00:00:00";0.0;"96427265";"2022-01-17 09:58:04";3
10896;630;5;"20131023110";1500.0;"2022-01-13 00:00:00";0.0;"55183834";"2022-01-17 09:58:05";3
10897;2025;5;"3201648613";52.0;"2022-01-13 00:00:00";0.0;"21457775";"2022-01-17 09:58:06";3
10898;2070;5;"3201643323";5700.0;"2022-01-13 00:00:00";0.0;"62753850";"2022-01-17 09:58:06";3
10899;676;5;"3201607477";300.0;"2022-01-13 00:00:00";0.0;"86759461";"2022-01-17 09:58:07";3
10900;1305;5;"54354020001";300.0;"2022-01-13 00:00:00";0.0;"74524166";"2022-01-17 09:58:08";3
10901;1738;5;"3201611509";1300.0;"2022-01-13 00:00:00";0.0;"89832489";"2022-01-17 09:58:09";3
10902;320;5;"797640710";1500.0;"2022-01-13 00:00:00";0.0;"46826624";"2022-01-17 09:58:10";3
10903;637;5;"3201606557";1867.0;"2022-01-13 00:00:00";0.0;"13113881";"2022-01-17 09:58:11";3
10904;1580;5;"58937340001";1000.0;"2022-01-14 00:00:00";0.0;"55425896";"2022-01-17 09:58:12";3
10905;800;5;"3201755144";222.22;"2022-01-14 00:00:00";0.0;"73684664";"2022-01-17 09:58:12";3
10906;647;4;"3059685570";300.0;"2022-01-11 17:49:00";4.5;"34178269";"2022-01-17 10:40:04";3
10907;792;4;"3587685902";250.0;"2022-01-12 09:55:00";3.75;"18341925";"2022-01-17 10:41:05";3
10908;109;4;"3341687373";300.0;"2022-01-13 17:19:00";4.5;"28636132";"2022-01-17 10:44:31";3
10909;2003;4;"3404677386";400.0;"2022-01-01 21:17:00";6.0;"19699719";"2022-01-17 11:01:20";3
10910;2003;4;"3525677325";500.0;"2022-01-01 21:26:00";7.5;"19699719";"2022-01-17 11:01:55";3
10911;2003;4;"3518677357";200.0;"2022-01-01 21:33:00";3.0;"19699719";"2022-01-17 11:02:40";3
10912;2003;4;"3741677346";200.0;"2022-01-01 22:22:00";3.0;"19699719";"2022-01-17 11:03:10";3
10913;2003;4;"3908677383";100.0;"2022-01-01 22:22:00";1.5;"19699719";"2022-01-17 11:03:34";3
10914;2003;4;"3565677412";300.0;"2022-01-02 09:17:00";4.5;"19699719";"2022-01-17 11:03:59";3
10915;2003;4;"3523677421";300.0;"2022-01-02 09:18:00";4.5;"19699719";"2022-01-17 11:04:22";3
10916;2003;4;"3747677512";1299.0;"2022-01-02 12:40:00";19.49;"19699719";"2022-01-17 11:04:59";3
10917;2014;4;"3062677077";300.0;"2022-01-01 12:47:00";4.5;"79824348";"2022-01-17 11:06:08";3
10918;2014;4;"3508677202";150.0;"2022-01-17 18:25:00";2.25;"79824348";"2022-01-17 11:06:59";3
10919;156;7;"170122.7976504341";200.0;"2022-01-17 00:00:00";2.0;"000156734439441";"2022-01-17 21:00:02";3
10920;684;7;"170122.1254206092";100.0;"2022-01-17 00:00:00";2.0;"000684174615592";"2022-01-17 21:00:02";3
10921;751;7;"170122.8601525183";1500.0;"2022-01-17 00:00:00";2.0;"000751412263376";"2022-01-17 21:00:02";3
10922;1885;7;"170122.7976501944";300.0;"2022-01-17 00:00:00";2.0;"001885961811661";"2022-01-17 21:00:03";3
10923;2262;7;"170122.2480793425";300.0;"2022-01-17 00:00:00";2.0;"002262194866228";"2022-01-17 21:00:03";3
10924;2266;7;"170122.8601769146";200.0;"2022-01-17 00:00:00";2.0;"002266245672949";"2022-01-17 21:00:03";3
10925;2526;7;"170122.8601839287";500.0;"2022-01-17 00:00:00";2.0;"002526716987377";"2022-01-17 21:00:03";3
10926;2531;7;"170122.7976307118";100.0;"2022-01-17 00:00:00";2.0;"002531388393920";"2022-01-17 21:00:03";3
10927;2562;7;"170122.3705793429";150.0;"2022-01-17 00:00:00";2.0;"002562256495778";"2022-01-17 21:00:03";3
10928;2584;7;"170122.42858524510";1000.0;"2022-01-17 00:00:00";2.0;"002584335656576";"2022-01-17 21:00:03";3
10929;2590;7;"170122.46127934211";250.0;"2022-01-17 00:00:00";2.0;"002590966386375";"2022-01-17 21:00:03";3
10930;2613;7;"170122.86017495812";4166.0;"2022-01-17 00:00:00";2.0;"002613994814927";"2022-01-17 21:00:03";3
10931;2614;7;"170122.94977934213";2000.0;"2022-01-17 00:00:00";2.0;"002614168697692";"2022-01-17 21:00:03";3
10932;2664;7;"170122.79764022114";200.0;"2022-01-17 00:00:00";2.0;"002664583579843";"2022-01-17 21:00:03";3
10933;2895;7;"170122.94857934215";250.0;"2022-01-17 00:00:00";2.0;"002895576111786";"2022-01-17 21:00:03";3
10934;2952;7;"170122.86015115216";250.0;"2022-01-17 00:00:00";2.0;"002952534994926";"2022-01-17 21:00:03";3
10935;2953;7;"170122.47507934217";500.0;"2022-01-17 00:00:00";2.0;"002953323354272";"2022-01-17 21:00:03";3
10936;3038;7;"170122.45097934218";300.0;"2022-01-17 00:00:00";2.0;"003038568924762";"2022-01-17 21:00:03";3
10937;3040;7;"170122.45097934219";250.0;"2022-01-17 00:00:00";2.0;"003040349213150";"2022-01-17 21:00:03";3
10938;3056;2;"170122.79762029820";2800.0;"2022-01-17 00:00:00";2.0;"003056532765491";"2022-01-17 21:00:03";3
10939;2086;2;"170122.47017892521";1000.0;"2022-01-17 00:00:00";2.0;"11237799";"2022-01-17 21:00:03";3
10940;2291;2;"170122.08534710822";500.0;"2022-01-17 00:00:00";2.0;"13298484";"2022-01-17 21:00:03";3
10941;490;2;"170122.79764072023";300.0;"2022-01-17 00:00:00";2.0;"14227441";"2022-01-17 21:00:03";3
10942;2405;2;"170122.79764013224";100.0;"2022-01-17 00:00:00";2.0;"17458589";"2022-01-17 21:00:03";3
10943;2011;2;"170122.79764038925";4875.0;"2022-01-17 00:00:00";2.0;"22722151";"2022-01-17 21:00:03";3
10944;2154;2;"170122.36257892526";500.0;"2022-01-17 00:00:00";2.0;"29136918";"2022-01-17 21:00:03";3
10945;799;2;"170122.79764056527";2000.0;"2022-01-17 00:00:00";2.0;"33538976";"2022-01-17 21:00:03";3
10946;391;2;"170122.79764058528";100.0;"2022-01-17 00:00:00";2.0;"34928556";"2022-01-17 21:00:03";3
10947;1721;2;"170122.79764047029";500.0;"2022-01-17 00:00:00";2.0;"37147642";"2022-01-17 21:00:03";3
10948;1307;2;"170122.42017892530";100.0;"2022-01-17 00:00:00";2.0;"46272951";"2022-01-17 21:00:03";3
10949;498;2;"170122.79764051631";300.0;"2022-01-17 00:00:00";2.0;"46452264";"2022-01-17 21:00:03";3
10950;364;2;"170122.79764013932";1000.0;"2022-01-17 00:00:00";2.0;"49894637";"2022-01-17 21:00:03";3
10951;641;2;"170122.97107936033";1000.0;"2022-01-17 00:00:00";2.0;"72111248";"2022-01-17 21:00:03";3
10952;2073;2;"170122.79765023834";240.0;"2022-01-17 00:00:00";2.0;"72293962";"2022-01-17 21:00:03";3
10953;1636;2;"170122.79764056935";1000.0;"2022-01-17 00:00:00";2.0;"72599954";"2022-01-17 21:00:03";3
10954;1397;2;"170122.32017892536";2800.0;"2022-01-17 00:00:00";2.0;"78754140";"2022-01-17 21:00:03";3
10955;1834;2;"170122.79764065737";4000.0;"2022-01-17 00:00:00";2.0;"79436713";"2022-01-17 21:00:03";3
10956;2173;2;"170122.79765037038";2000.0;"2022-01-17 00:00:00";2.0;"82365396";"2022-01-17 21:00:03";3
10957;1566;2;"170122.36257892539";500.0;"2022-01-17 00:00:00";2.0;"84992932";"2022-01-17 21:00:03";3
10958;1320;2;"170122.79765097240";300.0;"2022-01-17 00:00:00";2.0;"95853693";"2022-01-17 21:00:03";3
10959;1568;2;"170122.79764019841";1300.0;"2022-01-17 00:00:00";2.0;"98559974";"2022-01-17 21:00:03";3
10960;605;2;"170122.97107936042";20000.0;"2022-01-17 00:00:00";2.0;"45826112";"2022-01-17 21:00:03";3
10961;2734;7;"170122.79762152243";300.0;"2022-01-17 00:00:00";2.0;"002734455971145";"2022-01-17 21:00:03";3
10962;2481;7;"170122.08600224944";200.0;"2022-01-17 00:00:00";2.0;"002481989455365";"2022-01-17 21:00:03";3
10963;2523;7;"170122.08697437945";250.0;"2022-01-17 00:00:00";2.0;"002523268836557";"2022-01-17 21:00:03";3
10964;973;8;"agr_K8bvQTu.chr-KBHLSaK";10.0;"2022-01-18 03:00:03";0.3;"48891246";"2022-01-18 05:00:03";3
10965;2744;8;"agr_8h6xkQU.chr-9etf8bV";100.0;"2022-01-18 03:00:10";2.99;"22577118";"2022-01-18 05:00:09";3
10966;2496;7;"180122.9722893611";5000.0;"2022-01-18 00:00:00";2.0;"002496464694718";"2022-01-18 21:00:03";3
10967;2619;7;"180122.8601875772";250.0;"2022-01-18 00:00:00";2.0;"002619896747685";"2022-01-18 21:00:03";3
10968;1464;6;"2470080475";150.0;"2022-01-18 20:18:40";4.49;"87397824";"2022-01-18 22:18:40";3
10969;1464;6;"2530080400";200.0;"2022-01-18 20:42:19";5.98;"87397824";"2022-01-18 22:42:19";3
10970;2749;8;"agr_bT4yJuK.chr-tbkgLFN";350.0;"2022-01-19 03:00:11";10.47;"56127186";"2022-01-19 05:00:10";3
10971;3062;8;"agr_UfpLz9p.chr-rhgxYwA";300.0;"2022-01-19 03:00:31";8.97;"83746933";"2022-01-19 05:00:30";3
10972;1783;6;"2830080426";1000.0;"2022-01-19 06:43:58";29.9;"93874782";"2022-01-19 08:43:57";3
10973;1922;7;"190122.3201993421";3162.0;"2022-01-19 00:00:00";2.0;"001922654355936";"2022-01-19 21:00:02";3
10974;2489;7;"190122.9365993422";200.0;"2022-01-19 00:00:00";2.0;"002489668122933";"2022-01-19 21:00:03";3
10975;2533;7;"190122.7976200333";250.0;"2022-01-19 00:00:00";2.0;"002533494472374";"2022-01-19 21:00:03";3
10976;2547;7;"190122.8601780424";4200.0;"2022-01-19 00:00:00";2.0;"002547482548987";"2022-01-19 21:00:03";3
10977;2686;7;"190122.9710993615";1000.0;"2022-01-19 00:00:00";2.0;"002686294289925";"2022-01-19 21:00:03";3
10978;836;2;"190122.7976409746";500.0;"2022-01-19 00:00:00";2.0;"69299915";"2022-01-19 21:00:03";3
10979;2507;8;"agr_Tb9fSxD.chr-yPNmZV9";400.0;"2022-01-20 03:00:05";11.96;"47358163";"2022-01-20 05:00:05";3
10980;2581;8;"agr_ZBGJ2Zx.chr-BzbrMq5";200.0;"2022-01-20 03:00:07";5.98;"41779927";"2022-01-20 05:00:07";3
10981;2766;8;"agr_Kmfzc9g.chr-H3znakp";500.0;"2022-01-20 03:00:10";14.95;"11858446";"2022-01-20 05:00:10";3
10982;961;3;"3AV82270R9411312N";200.0;"2022-01-20 12:35:43";6.6;"89147698";"2022-01-20 14:36:27";3
10983;311;4;"3712692136";10.0;"2022-01-18 22:06:00";0.15;"93115541";"2022-01-20 15:12:51";3
10984;604;7;"200122.9713093611";5154.0;"2022-01-20 00:00:00";2.0;"000604394757297";"2022-01-20 21:00:03";3
10985;639;7;"200122.7976503542";1500.0;"2022-01-20 00:00:00";2.0;"000639123999646";"2022-01-20 21:00:03";3
10986;1869;7;"200122.8601036903";500.0;"2022-01-20 00:00:00";2.0;"001869153742843";"2022-01-20 21:00:03";3
10987;1921;7;"200122.8601041614";500.0;"2022-01-20 00:00:00";2.0;"001921248694255";"2022-01-20 21:00:03";3
10988;2239;7;"200122.4270882295";2000.0;"2022-01-20 00:00:00";2.0;"002239656332881";"2022-01-20 21:00:03";3
10989;2488;7;"200122.3290372646";1000.0;"2022-01-20 00:00:00";2.0;"002488731373853";"2022-01-20 21:00:03";3
10990;2535;7;"200122.8601354547";600.0;"2022-01-20 00:00:00";2.0;"002535935491863";"2022-01-20 21:00:03";3
10991;2564;7;"200122.8601144028";150.0;"2022-01-20 00:00:00";2.0;"002564618475589";"2022-01-20 21:00:03";3
10992;2571;7;"200122.8601544759";1500.0;"2022-01-20 00:00:00";2.0;"002571989899495";"2022-01-20 21:00:03";3
10993;2600;7;"200122.98010936110";200.0;"2022-01-20 00:00:00";2.0;"002600156712163";"2022-01-20 21:00:03";3
10994;2601;7;"200122.79764071611";250.0;"2022-01-20 00:00:00";2.0;"002601244282888";"2022-01-20 21:00:03";3
10995;2621;7;"200122.79763072712";500.0;"2022-01-20 00:00:00";2.0;"002621493753397";"2022-01-20 21:00:03";3
10996;2658;7;"200122.42450934213";350.0;"2022-01-20 00:00:00";2.0;"002658296898664";"2022-01-20 21:00:03";3
10997;3044;7;"200122.97130936114";800.0;"2022-01-20 00:00:00";2.0;"003044455446315";"2022-01-20 21:00:03";3
10998;1406;2;"200122.36250892515";250.0;"2022-01-20 00:00:00";2.0;"26136580";"2022-01-20 21:00:03";3
10999;748;2;"200122.47010892516";200.0;"2022-01-20 00:00:00";2.0;"34253369";"2022-01-20 21:00:03";3
11000;880;2;"200122.25440892517";150.0;"2022-01-20 00:00:00";2.0;"36517472";"2022-01-20 21:00:03";3
11001;3064;2;"200122.90550945118";160000.0;"2022-01-20 00:00:00";2.0;"53261319";"2022-01-20 21:00:03";3
11002;943;2;"200122.79764038419";1000.0;"2022-01-20 00:00:00";2.0;"54649298";"2022-01-20 21:00:03";3
11003;2159;2;"200122.42010892520";1000.0;"2022-01-20 00:00:00";2.0;"63964746";"2022-01-20 21:00:03";3
11004;976;2;"200122.79764023321";700.0;"2022-01-20 00:00:00";2.0;"69472835";"2022-01-20 21:00:03";3
11005;960;2;"200122.32010892522";100.0;"2022-01-20 00:00:00";2.0;"74383290";"2022-01-20 21:00:03";3
11006;1795;2;"200122.79761094423";2000.0;"2022-01-20 00:00:00";2.0;"88392881";"2022-01-20 21:00:03";3
11007;977;2;"200122.79764083624";250.0;"2022-01-20 00:00:00";2.0;"95539169";"2022-01-20 21:00:03";3
11008;541;7;"200122.08619247125";2000.0;"2022-01-20 00:00:00";2.0;"000541953659763";"2022-01-20 21:00:03";3
11009;2521;7;"200122.93650934226";3000.0;"2022-01-20 00:00:00";2.0;"002521637622377";"2022-01-20 21:00:03";3
11010;2599;7;"200122.30600934227";2000.0;"2022-01-20 00:00:00";2.0;"002599572241197";"2022-01-20 21:00:03";3
11011;1976;2;"200122.79764110928";10500.0;"2022-01-20 00:00:00";2.0;"52228236";"2022-01-20 21:00:03";3
11012;623;2;"200122.79764104829";1000.0;"2022-01-20 00:00:00";2.0;"82151549";"2022-01-20 21:00:03";3
11013;2565;7;"200122.86016436030";500.0;"2022-01-20 00:00:00";2.0;"002565225839166";"2022-01-20 21:00:04";3
11014;2808;8;"agr_5nHYYpZ.chr-p3GYsSq";100.0;"2022-01-21 03:00:10";2.99;"44187847";"2022-01-21 05:00:10";3
11015;3066;8;"agr_FUYFzCQ.chr-WxDcR74";50.0;"2022-01-21 03:00:29";1.5;"41421520";"2022-01-21 05:00:29";3
11016;3067;6;"2699080927";800.0;"2022-01-21 10:39:29";23.92;"56139629";"2022-01-21 12:39:29";3
11017;1049;7;"210122.4212193421";1000.0;"2022-01-21 00:00:00";2.0;"001049375743784";"2022-01-21 21:00:02";3
11018;1096;7;"210122.7976200382";1000.0;"2022-01-21 00:00:00";2.0;"001096846153150";"2022-01-21 21:00:02";3
11019;2095;7;"210122.3910193423";1500.0;"2022-01-21 00:00:00";2.0;"002095236716120";"2022-01-21 21:00:02";3
11020;2539;7;"210122.7976204904";400.0;"2022-01-21 00:00:00";2.0;"002539718658615";"2022-01-21 21:00:02";3
11021;2605;7;"210122.8601553175";200.0;"2022-01-21 00:00:00";2.0;"002605478937836";"2022-01-21 21:00:02";3
11022;2687;7;"210122.7976302946";200.0;"2022-01-21 00:00:00";2.0;"002687746624487";"2022-01-21 21:00:02";3
11023;2690;7;"210122.7976307697";150.0;"2022-01-21 00:00:00";2.0;"002690766582429";"2022-01-21 21:00:02";3
11024;3023;7;"210122.9802193618";250.0;"2022-01-21 00:00:00";2.0;"003023831977383";"2022-01-21 21:00:02";3
11025;3028;7;"210122.1286827389";800.0;"2022-01-21 00:00:00";2.0;"003028544848110";"2022-01-21 21:00:02";3
11026;1290;2;"210122.79764083210";400.0;"2022-01-21 00:00:00";2.0;"27672286";"2022-01-21 21:00:02";3
11027;1952;2;"210122.42011892511";500.0;"2022-01-21 00:00:00";2.0;"37453834";"2022-01-21 21:00:02";3
11028;1371;2;"210122.79764004812";500.0;"2022-01-21 00:00:00";2.0;"63512446";"2022-01-21 21:00:02";3
11029;2540;8;"agr_XGbnJvB.chr-eeHAQ3t";100.0;"2022-01-22 03:00:06";2.99;"68728674";"2022-01-22 05:00:06";3
11030;2585;8;"agr_2sthXys.chr-QT6sXTW";300.0;"2022-01-22 03:00:07";8.97;"68112655";"2022-01-22 05:00:07";3
11031;2679;8;"agr_cwPEyrE.chr-LQVUMNQ";100.0;"2022-01-23 03:00:09";2.99;"27815166";"2022-01-23 05:00:09";3
11032;2817;8;"agr_HSfcTEK.chr-SccQf9w";100.0;"2022-01-23 03:00:11";2.99;"61765897";"2022-01-23 05:00:11";3
11033;3069;8;"agr_uLMytmf.chr-RTZzFxE";500.0;"2022-01-23 03:00:15";14.95;"59263863";"2022-01-23 05:00:14";3
11034;3070;8;"agr_afN9ABA.chr-KhEcW3Z";100.0;"2022-01-23 03:00:15";2.99;"87269270";"2022-01-23 05:00:15";3
11035;2898;8;"agr_4KvspgP.chr-Kt6qTp4";250.0;"2022-01-24 03:00:12";7.48;"15412141";"2022-01-24 05:00:11";3
11036;1716;8;"agr_2En2M9T.chr-Ez2vrsZ";100.0;"2022-01-24 03:00:12";2.99;"93974335";"2022-01-24 05:00:12";3
11037;138;5;"3201899082";500.0;"2022-01-17 00:00:00";0.0;"23871759";"2022-01-24 10:00:34";3
11038;311;5;"69254350001";250.0;"2022-01-17 00:00:00";0.0;"83363291";"2022-01-24 10:00:36";3
11039;1701;5;"20171217927";100.0;"2022-01-17 00:00:00";0.0;"15774961";"2022-01-24 10:00:37";3
11040;2017;5;"69182030001";250.0;"2022-01-17 00:00:00";0.0;"78719143";"2022-01-24 10:00:39";3
11041;2338;5;"797640860";300.0;"2022-01-17 00:00:00";0.0;"57567836";"2022-01-24 10:00:40";3
11042;1396;5;"70366820001";1000.0;"2022-01-17 00:00:00";0.0;"61527479";"2022-01-24 10:00:41";3
11043;2453;5;"797650163";250.0;"2022-01-17 00:00:00";0.0;"57158628";"2022-01-24 10:00:43";3
11044;2477;5;"3201853562";300.0;"2022-01-17 00:00:00";0.0;"94767860";"2022-01-24 10:00:44";3
11045;1242;5;"3201908484";200.0;"2022-01-17 00:00:00";0.0;"12177713";"2022-01-24 10:00:46";3
11046;2096;5;"69155320001";270.0;"2022-01-17 00:00:00";0.0;"27284785";"2022-01-24 10:00:47";3
11047;2393;5;"797650762";550.0;"2022-01-17 00:00:00";0.0;"77568343";"2022-01-24 10:00:49";3
11048;2161;5;"70032420001";300.0;"2022-01-17 00:00:00";0.0;"76365170";"2022-01-24 10:00:50";3
11049;397;5;"68297190001";500.0;"2022-01-17 00:00:00";0.0;"25537663";"2022-01-24 10:00:52";3
11050;2455;5;"68037340001";250.0;"2022-01-17 00:00:00";0.0;"89942544";"2022-01-24 10:00:53";3
11051;1748;5;"797640422";200.0;"2022-01-17 00:00:00";0.0;"28762490";"2022-01-24 10:00:55";3
11052;2066;5;"860195067";2000.0;"2022-01-17 00:00:00";0.0;"13969142";"2022-01-24 10:00:56";3
11053;416;5;"3201908486";500.0;"2022-01-17 00:00:00";0.0;"13933643";"2022-01-24 10:00:57";3
11054;853;5;"3201908485";400.0;"2022-01-17 00:00:00";0.0;"21932561";"2022-01-24 10:00:59";3
11055;1987;5;"860198240";200.0;"2022-01-17 00:00:00";0.0;"39673132";"2022-01-24 10:01:00";3
11056;780;5;"3201908492";1000.0;"2022-01-17 00:00:00";0.0;"41729716";"2022-01-24 10:01:02";3
11057;2170;5;"3201908483";200.0;"2022-01-17 00:00:00";0.0;"47222195";"2022-01-24 10:01:03";3
11058;980;5;"3201908490";500.0;"2022-01-17 00:00:00";0.0;"48818355";"2022-01-24 10:01:05";3
11059;699;5;"3201908488";500.0;"2022-01-17 00:00:00";0.0;"79219499";"2022-01-24 10:01:06";3
11060;1613;5;"3201908487";500.0;"2022-01-17 00:00:00";0.0;"85138295";"2022-01-24 10:01:07";3
11061;2361;5;"3201908481";100.0;"2022-01-17 00:00:00";0.0;"89152490";"2022-01-24 10:01:09";3
11062;2313;5;"3201908491";1000.0;"2022-01-17 00:00:00";0.0;"93246957";"2022-01-24 10:01:10";3
11063;1204;5;"3201908489";500.0;"2022-01-17 00:00:00";0.0;"94435542";"2022-01-24 10:01:11";3
11064;683;5;"797640778";250.0;"2022-01-17 00:00:00";0.0;"75813311";"2022-01-24 10:01:13";3
11065;1310;5;"797640999";80.0;"2022-01-17 00:00:00";0.0;"39595434";"2022-01-24 10:01:14";3
11066;2088;5;"69038880001";500.0;"2022-01-17 00:00:00";0.0;"32481533";"2022-01-24 10:01:16";3
11067;2301;5;"3201848091";500.0;"2022-01-17 00:00:00";0.0;"73986119";"2022-01-24 10:01:17";3
11068;830;5;"74884940001";500.0;"2022-01-17 00:00:00";0.0;"51663193";"2022-01-24 10:01:18";3
11069;1811;5;"65167980001";1000.0;"2022-01-17 00:00:00";0.0;"78396983";"2022-01-24 10:01:20";3
11070;2397;5;"797650287";1000.0;"2022-01-17 00:00:00";0.0;"27745595";"2022-01-24 10:01:21";3
11071;1759;5;"20171295520";400.0;"2022-01-17 00:00:00";0.0;"48852925";"2022-01-24 10:01:23";3
11072;1321;5;"20171226842";1000.0;"2022-01-17 00:00:00";0.0;"87284964";"2022-01-24 10:01:24";3
11073;1938;5;"20171227954";400.0;"2022-01-17 00:00:00";0.0;"27473883";"2022-01-24 10:01:26";3
11074;392;5;"20171233725";1000.0;"2022-01-17 00:00:00";0.0;"61317954";"2022-01-24 10:01:27";3
11075;1044;5;"65388830001";200.0;"2022-01-17 00:00:00";0.0;"53533931";"2022-01-24 10:01:28";3
11076;379;5;"20171265946";150.0;"2022-01-17 00:00:00";0.0;"26382564";"2022-01-24 10:01:30";3
11077;907;5;"20171160508";2000.0;"2022-01-17 00:00:00";0.0;"49511587";"2022-01-24 10:01:31";3
11078;2027;5;"67783940001";100.0;"2022-01-17 00:00:00";0.0;"28547388";"2022-01-24 10:01:33";3
11079;1579;5;"797640817";200.0;"2022-01-17 00:00:00";0.0;"77239556";"2022-01-24 10:01:34";3
11080;808;5;"20171028428";300.0;"2022-01-17 00:00:00";0.0;"29779295";"2022-01-24 10:01:36";3
11081;2352;5;"69176570001";1000.0;"2022-01-17 00:00:00";0.0;"77955334";"2022-01-24 10:01:37";3
11082;595;5;"20171143952";2500.0;"2022-01-17 00:00:00";0.0;"23173453";"2022-01-24 10:01:38";3
11083;2021;5;"20171291881";1000.0;"2022-01-17 00:00:00";0.0;"55496236";"2022-01-24 10:01:40";3
11084;2464;5;"797640170";500.0;"2022-01-17 00:00:00";0.0;"31334667";"2022-01-24 10:01:41";3
11085;2274;5;"20151176503";250.0;"2022-01-17 00:00:00";0.0;"57311367";"2022-01-24 10:01:42";3
11086;2068;5;"3201908482";150.0;"2022-01-17 00:00:00";0.0;"33488826";"2022-01-24 10:01:44";3
11087;2449;5;"797640686";2500.0;"2022-01-18 00:00:00";0.0;"73199887";"2022-01-24 10:01:45";3
11088;796;5;"3201172134";100.0;"2022-01-18 00:00:00";0.0;"41642950";"2022-01-24 10:01:46";3
11089;882;5;"3201179265";600.0;"2022-01-18 00:00:00";0.0;"49832561";"2022-01-24 10:01:48";3
11090;493;5;"3201172136";500.0;"2022-01-18 00:00:00";0.0;"84562453";"2022-01-24 10:01:49";3
11091;896;5;"3201172137";1000.0;"2022-01-18 00:00:00";0.0;"49835234";"2022-01-24 10:01:51";3
11092;2366;5;"3201172135";350.0;"2022-01-18 00:00:00";0.0;"49988165";"2022-01-24 10:01:52";3
11093;394;5;"3201179264";100.0;"2022-01-18 00:00:00";0.0;"83383380";"2022-01-24 10:01:54";3
11094;998;5;"81060140001";1000.0;"2022-01-18 00:00:00";0.0;"85531911";"2022-01-24 10:01:55";3
11095;2032;5;"20181031109";500.0;"2022-01-18 00:00:00";0.0;"68957992";"2022-01-24 10:01:56";3
11096;443;5;"86528390001";500.0;"2022-01-19 00:00:00";0.0;"53934451";"2022-01-24 10:01:58";3
11097;1185;5;"3201284535";279.0;"2022-01-19 00:00:00";0.0;"78263787";"2022-01-24 10:01:59";3
11098;2437;5;"3201292052";3000.0;"2022-01-19 00:00:00";0.0;"69382489";"2022-01-24 10:02:01";3
11099;351;5;"3201284536";1000.0;"2022-01-19 00:00:00";0.0;"72631237";"2022-01-24 10:02:02";3
11100;981;5;"797640375";250.0;"2022-01-19 00:00:00";0.0;"56765530";"2022-01-24 10:02:03";3
11101;2414;5;"20190092895";3923.0;"2022-01-19 00:00:00";0.0;"55913438";"2022-01-24 10:02:05";3
11102;596;5;"3201582948";500.0;"2022-01-20 00:00:00";0.0;"23313885";"2022-01-24 10:02:06";3
11103;684;5;"3201582944";100.0;"2022-01-20 00:00:00";0.0;"65812497";"2022-01-24 10:02:07";3
11104;567;5;"3201582952";2000.0;"2022-01-20 00:00:00";0.0;"79322376";"2022-01-24 10:02:09";3
11105;1778;5;"3201582953";3500.0;"2022-01-20 00:00:00";0.0;"91166512";"2022-01-24 10:02:10";3
11106;1998;5;"94060550001";300.0;"2022-01-20 00:00:00";0.0;"85127561";"2022-01-24 10:02:10";3
11107;962;5;"3201582949";500.0;"2022-01-20 00:00:00";0.0;"38523882";"2022-01-24 10:02:12";3
11108;1638;5;"3201582951";1760.0;"2022-01-20 00:00:00";0.0;"49619638";"2022-01-24 10:02:12";3
11109;854;5;"3201582947";500.0;"2022-01-20 00:00:00";0.0;"81786659";"2022-01-24 10:02:13";3
11110;1896;5;"3201582946";300.0;"2022-01-20 00:00:00";0.0;"89471197";"2022-01-24 10:02:13";3
11111;1657;5;"3201582950";1000.0;"2022-01-20 00:00:00";0.0;"98366248";"2022-01-24 10:02:14";3
11112;2328;5;"3201582945";250.0;"2022-01-20 00:00:00";0.0;"43734136";"2022-01-24 10:02:15";3
11113;628;5;"20201205903";500.0;"2022-01-20 00:00:00";0.0;"42551168";"2022-01-24 10:02:16";3
11114;550;5;"20201219732";200.0;"2022-01-20 00:00:00";0.0;"72962160";"2022-01-24 10:02:16";3
11115;1611;5;"20201208998";200.0;"2022-01-20 00:00:00";0.0;"22552665";"2022-01-24 10:02:17";3
11116;1949;5;"797640960";250.0;"2022-01-20 00:00:00";0.0;"43181213";"2022-01-24 10:02:17";3
11117;1585;5;"3201400575";500.0;"2022-01-20 00:00:00";0.0;"63736631";"2022-01-24 10:02:18";3
11118;389;5;"92502820001";3500.0;"2022-01-20 00:00:00";0.0;"49588841";"2022-01-24 10:02:19";3
11119;1607;5;"797640264";500.0;"2022-01-20 00:00:00";0.0;"76135763";"2022-01-24 10:02:20";3
11120;1713;5;"13903190001";200.0;"2022-01-20 00:00:00";0.0;"94142247";"2022-01-24 10:02:20";3
11121;651;5;"95323250001";500.0;"2022-01-20 00:00:00";0.0;"62317938";"2022-01-24 10:02:21";3
11122;377;5;"3201724464";1585.0;"2022-01-21 00:00:00";0.0;"71117378";"2022-01-24 10:02:21";3
11123;2061;5;"3201694988";100.0;"2022-01-21 00:00:00";0.0;"55189898";"2022-01-24 10:02:23";3
11124;1831;5;"797640918";3000.0;"2022-01-21 00:00:00";0.0;"25174699";"2022-01-24 10:02:23";3
